subset_rank,system,policy,mean_H_subset
1126,3590,R2_cand_3590,1.3101156083800434
1127,4111,R2_cand_4111,1.3103870341534516
1128,1386,R2_cand_1386,1.3104273008247072
1129,2094,R2_cand_2094,1.3104863924906112
1130,3644,R2_cand_3644,1.3104936148142325
1131,3597,R2_cand_3597,1.3105241660102824
1132,4210,R2_cand_4210,1.3105803489978896
1133,2176,R2_cand_2176,1.3108518848980224
1134,1919,R2_cand_1919,1.3109809096327933
1135,705,R2_cand_705,1.3111859685359541
1136,4166,R2_cand_4166,1.311344933927904
1137,1839,R2_cand_1839,1.3113881153499691
1138,1539,R2_cand_1539,1.3114977475258938
1139,4129,R2_cand_4129,1.3115384889232642
1140,3996,R2_cand_3996,1.3116093517244893
1141,654,R2_cand_654,1.3117747471401686
1142,4192,R2_cand_4192,1.3117920521411173
1143,6237,R2_cand_6237,1.3122090742475936
1144,3638,R2_cand_3638,1.3123043933122074
1145,1998,R2_cand_1998,1.3126189640686343
1146,1143,R2_cand_1143,1.3129314537846903
1147,4373,R2_cand_4373,1.3133327681980622
1148,2851,R2_cand_2851,1.3134574795257397
1149,4815,R2_cand_4815,1.3135370720164228
1150,5822,R2_cand_5822,1.313832808908739
1151,1868,R2_cand_1868,1.3140187207256577
1152,6279,R2_cand_6279,1.3141600059214025
1153,1877,R2_cand_1877,1.314191445440666
1154,6207,R2_cand_6207,1.314269043323467
1155,3641,R2_cand_3641,1.3143341812493523
1156,6000,R2_cand_6000,1.3143852915467251
1157,5063,R2_cand_5063,1.3146555984765715
1158,3642,R2_cand_3642,1.3149716264489637
1159,5072,R2_cand_5072,1.314981212501634
1160,2817,R2_cand_2817,1.3149827298068963
1161,2060,R2_cand_2060,1.315036605678083
1162,6129,R2_cand_6129,1.315076120717222
1163,627,R2_cand_627,1.315094621764107
1164,5667,R2_cand_5667,1.3151024440917802
1165,6003,R2_cand_6003,1.3152636845014505
1166,5792,R2_cand_5792,1.3154510985183112
1167,1798,R2_cand_1798,1.3155141771308507
1168,3113,R2_cand_3113,1.315519345929934
1169,4199,R2_cand_4199,1.3155725841841208
1170,5811,R2_cand_5811,1.3155828142193484
1171,5292,R2_cand_5292,1.3156029175182073
1172,5020,R2_cand_5020,1.3156386735649446
1173,6296,R2_cand_6296,1.3156433616083194
1174,2106,R2_cand_2106,1.3156501502650872
1175,4066,R2_cand_4066,1.3160392576566393
1176,5737,R2_cand_5737,1.3163075088364784
1177,5073,R2_cand_5073,1.3163139856575856
1178,3726,R2_cand_3726,1.3164974284651416
1179,6154,R2_cand_6154,1.3164991942945985
1180,4264,R2_cand_4264,1.3165212774632216
1181,4209,R2_cand_4209,1.3165245912665802
1182,6282,R2_cand_6282,1.3169014085678445
1183,1385,R2_cand_1385,1.3169698343747913
1184,4165,R2_cand_4165,1.3171513268985757
1185,972,R2_cand_972,1.317536813323869
1186,4237,R2_cand_4237,1.3176773500605552
1187,2002,R2_cand_2002,1.3177546916078542
1188,5047,R2_cand_5047,1.3178801116210026
1189,6069,R2_cand_6069,1.3179655935319037
1190,3378,R2_cand_3378,1.3180412249710869
1191,4112,R2_cand_4112,1.3183884437872666
1192,5768,R2_cand_5768,1.3184045704288354
1193,4279,R2_cand_4279,1.3185134752197474
1194,6452,R2_cand_6452,1.3186032581066585
1195,2185,R2_cand_2185,1.3186594513436662
1196,1869,R2_cand_1869,1.3187572497512159
1197,6060,R2_cand_6060,1.318792118727476
1198,1592,R2_cand_1592,1.3189416040033657
1199,2103,R2_cand_2103,1.3191514580882013
1200,5584,R2_cand_5584,1.319342022045893
1201,2178,R2_cand_2178,1.3195676111755206
1202,1936,R2_cand_1936,1.319685959887924
1203,1644,R2_cand_1644,1.319873147873968
1204,1832,R2_cand_1832,1.3199119776988808
1205,5301,R2_cand_5301,1.3199295820263592
1206,6318,R2_cand_6318,1.3199763113611886
1207,4191,R2_cand_4191,1.3200888282222705
1208,1433,R2_cand_1433,1.3203409323109634
1209,6443,R2_cand_6443,1.3203456884489264
1210,963,R2_cand_963,1.3204105601866538
1211,3822,R2_cand_3822,1.3205089427910843
1212,3535,R2_cand_3535,1.3206346986947781
1213,6199,R2_cand_6199,1.3206765225645112
1214,5540,R2_cand_5540,1.3207701653675645
1215,6313,R2_cand_6313,1.320819945715893
1216,5697,R2_cand_5697,1.3210937293049656
1217,6198,R2_cand_6198,1.3211760249184654
1218,6271,R2_cand_6271,1.3212392391720948
1219,6280,R2_cand_6280,1.3213995974924329
1220,6360,R2_cand_6360,1.3216755462558138
1221,3498,R2_cand_3498,1.3217915421627067
1222,4109,R2_cand_4109,1.3221379913017628
1223,926,R2_cand_926,1.3221742641509309
1224,4092,R2_cand_4092,1.3221867462203714
1225,5100,R2_cand_5100,1.3222758698878638
1226,5534,R2_cand_5534,1.3225921865897292
1227,3526,R2_cand_3526,1.32294306390345
1228,2084,R2_cand_2084,1.3231399755286564
1229,1312,R2_cand_1312,1.3235999500388091
1230,4275,R2_cand_4275,1.32403519721744
1231,1434,R2_cand_1434,1.3243475278284802
1232,5549,R2_cand_5549,1.3245702090961906
1233,5696,R2_cand_5696,1.3246251811569927
1234,1871,R2_cand_1871,1.3246441111218994
1235,3632,R2_cand_3632,1.3246467330233365
1236,6254,R2_cand_6254,1.3247211091026891
1237,1937,R2_cand_1937,1.3248193447282899
1238,6309,R2_cand_6309,1.3248426416868324
1239,1789,R2_cand_1789,1.324943444678295
1240,5794,R2_cand_5794,1.3250534500230904
1241,4770,R2_cand_4770,1.3252813262545384
1242,1382,R2_cand_1382,1.3253699482038543
1243,4977,R2_cand_4977,1.3254230560519509
1244,4101,R2_cand_4101,1.3254512252414492
1245,5517,R2_cand_5517,1.3254898596579934
1246,2636,R2_cand_2636,1.3256374379364015
1247,3447,R2_cand_3447,1.326301166900958
1248,4246,R2_cand_4246,1.3263772882732534
1249,4190,R2_cand_4190,1.3264775559837205
1250,3605,R2_cand_3605,1.3265643933202789
1251,639,R2_cand_639,1.3265878813194258
1252,6372,R2_cand_6372,1.3265938856340633
1253,3336,R2_cand_3336,1.3266294535757364
1254,3978,R2_cand_3978,1.3266410495187893
1255,2179,R2_cand_2179,1.3272886905601389
1256,3500,R2_cand_3500,1.3273434519671892
1257,6020,R2_cand_6020,1.3274389155247053
1258,4278,R2_cand_4278,1.3274601210483041
1259,1583,R2_cand_1583,1.3274946573173003
1260,657,R2_cand_657,1.3279992756225363
1261,5525,R2_cand_5525,1.3280072856344525
1262,1888,R2_cand_1888,1.3280229763784845
1263,2187,R2_cand_2187,1.3280764362563358
1264,3437,R2_cand_3437,1.3280829184887528
1265,6363,R2_cand_6363,1.3281506125980649
1266,1353,R2_cand_1353,1.3283600837882057
1267,2790,R2_cand_2790,1.3283960133711514
1268,3114,R2_cand_3114,1.3284643729042878
1269,4104,R2_cand_4104,1.3285309744012694
1270,4059,R2_cand_4059,1.3285433796710555
1271,5688,R2_cand_5688,1.328689969072097
1272,3588,R2_cand_3588,1.3286952093404987
1273,5813,R2_cand_5813,1.3287014945678952
1274,3132,R2_cand_3132,1.328876351425733
1275,960,R2_cand_960,1.3290872457925413
1276,4019,R2_cand_4019,1.329271843788708
1277,5802,R2_cand_5802,1.3294280898179556
1278,1116,R2_cand_1116,1.3298664797774458
1279,6297,R2_cand_6297,1.3300064263613263
1280,3616,R2_cand_3616,1.3302488099284728
1281,4090,R2_cand_4090,1.3302979367657914
1282,6044,R2_cand_6044,1.3303795950014194
1283,2085,R2_cand_2085,1.3305908904461763
1284,4263,R2_cand_4263,1.33098381106093
1285,4207,R2_cand_4207,1.3312908606843228
1286,6457,R2_cand_6457,1.331576326519298
1287,5649,R2_cand_5649,1.3317249949552143
1288,4065,R2_cand_4065,1.3318280964489317
1289,1927,R2_cand_1927,1.331915145572574
1290,2068,R2_cand_2068,1.332230912128568
1291,5687,R2_cand_5687,1.3322946381768768
1292,1971,R2_cand_1971,1.3323726150522055
1293,3141,R2_cand_3141,1.33237898367577
1294,4256,R2_cand_4256,1.3324970200573285
1295,6444,R2_cand_6444,1.3326141756346557
1296,3501,R2_cand_3501,1.3328810717557973
1297,4253,R2_cand_4253,1.3330691723297394
1298,3510,R2_cand_3510,1.3334460744170016
1299,6268,R2_cand_6268,1.3334493226441169
1300,5574,R2_cand_5574,1.3337662174332887
1301,4245,R2_cand_4245,1.3338099730086337
1302,1878,R2_cand_1878,1.3339678348536612
1303,6277,R2_cand_6277,1.3340855713501958
1304,6370,R2_cand_6370,1.3342135561069801
1305,6432,R2_cand_6432,1.3342149319344672
1306,5948,R2_cand_5948,1.3344541992791035
1307,5817,R2_cand_5817,1.3345314984345769
1308,4189,R2_cand_4189,1.3346122832699185
1309,2022,R2_cand_2022,1.334655907354629
1310,6453,R2_cand_6453,1.3348221834285297
1311,4265,R2_cand_4265,1.3352810623257312
1312,5810,R2_cand_5810,1.3353932013397871
1313,4164,R2_cand_4164,1.3355778862046932
1314,3831,R2_cand_3831,1.3356225792042609
1315,1404,R2_cand_1404,1.3358596446481283
1316,5895,R2_cand_5895,1.3358705944575349
1317,2086,R2_cand_2086,1.3358892845834003
1318,1089,R2_cand_1089,1.3359366098526992
1319,2157,R2_cand_2157,1.33598938747891
1320,3330,R2_cand_3330,1.3361520863887208
1321,4280,R2_cand_4280,1.3362954974729306
1322,6197,R2_cand_6197,1.3363242291372384
1323,1670,R2_cand_1670,1.3364643546544737
1324,4286,R2_cand_4286,1.3369225361958457
1325,4328,R2_cand_4328,1.3371279361885526
1326,3577,R2_cand_3577,1.3372731255935746
1327,465,R2_cand_465,1.3374907221439103
1328,2655,R2_cand_2655,1.3376780383090416
1329,3606,R2_cand_3606,1.3383033487782634
1330,1879,R2_cand_1879,1.3387010905880838
1331,5625,R2_cand_5625,1.3387606067657913
1332,4081,R2_cand_4081,1.3389416052981815
1333,3582,R2_cand_3582,1.3392305141350982
1334,3122,R2_cand_3122,1.3393249771625708
1335,2842,R2_cand_2842,1.3393280988968561
1336,3753,R2_cand_3753,1.3393965300643047
1337,1646,R2_cand_1646,1.3394346575852198
1338,4167,R2_cand_4167,1.3396462626455465
1339,4089,R2_cand_4089,1.3398847150617268
1340,2166,R2_cand_2166,1.3400563627968314
1341,2067,R2_cand_2067,1.340085922599543
1342,6164,R2_cand_6164,1.3403093569015616
1343,1893,R2_cand_1893,1.3407728757346973
1344,1403,R2_cand_1403,1.3408987948254394
1345,3579,R2_cand_3579,1.3408998957186828
1346,5793,R2_cand_5793,1.3409968718136347
1347,458,R2_cand_458,1.3410487285573565
1348,3813,R2_cand_3813,1.3410544218991174
1349,2140,R2_cand_2140,1.341082149793874
1350,1890,R2_cand_1890,1.3411410512303568
1351,3613,R2_cand_3613,1.3412607147021536
1352,1791,R2_cand_1791,1.341407110312272
1353,6010,R2_cand_6010,1.3414074212616174
1354,4288,R2_cand_4288,1.34143788405955
1355,2087,R2_cand_2087,1.3416175229647096
1356,2645,R2_cand_2645,1.3416951574726697
1357,5049,R2_cand_5049,1.3418189106210445
1358,1303,R2_cand_1303,1.3419431127610233
1359,5747,R2_cand_5747,1.34223801786072
1360,3492,R2_cand_3492,1.342289646427818
1361,664,R2_cand_664,1.3423869520624467
1362,2070,R2_cand_2070,1.3424049790766885
1363,2628,R2_cand_2628,1.342504442324342
1364,5728,R2_cand_5728,1.3427564904556453
1365,4254,R2_cand_4254,1.3432181544855186
1366,6354,R2_cand_6354,1.3434483317138866
1367,4243,R2_cand_4243,1.343512588699447
1368,1321,R2_cand_1321,1.3435433603038338
1369,3285,R2_cand_3285,1.3436018562090917
1370,675,R2_cand_675,1.3437665140151809
1371,3587,R2_cand_3587,1.3441283038714849
1372,5098,R2_cand_5098,1.3441676326018128
1373,3509,R2_cand_3509,1.3442630392643742
1374,5031,R2_cand_5031,1.344594760571357
1375,674,R2_cand_674,1.3449476705752224
1376,5730,R2_cand_5730,1.3453929879974074
1377,6477,R2_cand_6477,1.3454985546310037
1378,1881,R2_cand_1881,1.3456188255878936
1379,1962,R2_cand_1962,1.346023020764958
1380,1593,R2_cand_1593,1.3461596780541913
1381,4083,R2_cand_4083,1.3462894196632684
1382,6523,R2_cand_6523,1.346478879201635
1383,2066,R2_cand_2066,1.3465409549989136
1384,5787,R2_cand_5787,1.346628016755389
1385,6264,R2_cand_6264,1.3466353736550034
1386,4175,R2_cand_4175,1.3466532280354904
1387,4176,R2_cand_4176,1.346759515192665
1388,5751,R2_cand_5751,1.3468264345297674
1389,723,R2_cand_723,1.3468430118876804
1390,4994,R2_cand_4994,1.3470383894033233
1391,6119,R2_cand_6119,1.347235115153277
1392,3599,R2_cand_3599,1.3474623160039552
1393,5745,R2_cand_5745,1.3477084575313005
1394,3491,R2_cand_3491,1.3481947642354162
1395,6272,R2_cand_6272,1.3481996024726473
1396,5816,R2_cand_5816,1.3484426843366835
1397,4283,R2_cand_4283,1.3484459781090403
1398,2079,R2_cand_2079,1.348666013620381
1399,6298,R2_cand_6298,1.3486679104456964
1400,6200,R2_cand_6200,1.3486938964144148
1401,1080,R2_cand_1080,1.3487722380814886
1402,3762,R2_cand_3762,1.3487920706063952
1403,4174,R2_cand_4174,1.349183528063599
1404,3327,R2_cand_3327,1.3493136828442998
1405,5783,R2_cand_5783,1.3494610465118622
1406,5786,R2_cand_5786,1.3494694141655188
1407,4281,R2_cand_4281,1.3495948303149174
1408,440,R2_cand_440,1.349651650537108
1409,663,R2_cand_663,1.349982016180897
1410,4001,R2_cand_4001,1.3499824259494306
1411,4361,R2_cand_4361,1.3499858659156851
1412,1911,R2_cand_1911,1.3500028538675508
1413,6110,R2_cand_6110,1.3502279944397741
1414,2056,R2_cand_2056,1.350451701629804
1415,5825,R2_cand_5825,1.350552347921994
1416,6550,R2_cand_6550,1.3506643004774164
1417,1994,R2_cand_1994,1.3509021455371146
1418,2182,R2_cand_2182,1.3509131639437157
1419,6380,R2_cand_6380,1.3514790439158644
1420,1797,R2_cand_1797,1.3515173082229044
1421,935,R2_cand_935,1.3518392680896048
1422,1407,R2_cand_1407,1.3518899548823065
1423,5809,R2_cand_5809,1.3518961025918392
1424,1788,R2_cand_1788,1.3519295552276074
1425,2069,R2_cand_2069,1.352085273332639
1426,6379,R2_cand_6379,1.3522032087420848
1427,2174,R2_cand_2174,1.3522231258837651
1428,6303,R2_cand_6303,1.3524531402844926
1429,2065,R2_cand_2065,1.3527312672799812
1430,1961,R2_cand_1961,1.3527579847095128
1431,6144,R2_cand_6144,1.353511491729108
1432,3578,R2_cand_3578,1.3538083393687708
1433,1158,R2_cand_1158,1.3542648801497907
1434,6051,R2_cand_6051,1.3544927504689017
1435,4273,R2_cand_4273,1.354514857775099
1436,6201,R2_cand_6201,1.3546772575597426
1437,4044,R2_cand_4044,1.3547092693937193
1438,459,R2_cand_459,1.3547979695900456
1439,5633,R2_cand_5633,1.3548822259207274
1440,2099,R2_cand_2099,1.3550999852092802
1441,6480,R2_cand_6480,1.355171227147208
1442,2807,R2_cand_2807,1.3552282984827593
1443,3524,R2_cand_3524,1.3554191332237309
1444,3639,R2_cand_3639,1.3555127238376707
1445,6541,R2_cand_6541,1.3555849364056927
1446,1901,R2_cand_1901,1.3558568361646979
1447,1575,R2_cand_1575,1.355863012424325
1448,5720,R2_cand_5720,1.356040384125405
1449,5819,R2_cand_5819,1.3562030231924709
1450,3630,R2_cand_3630,1.356268061720471
1451,4116,R2_cand_4116,1.3564301549658957
1452,5736,R2_cand_5736,1.3565553056364306
1453,5767,R2_cand_5767,1.3567496796247043
1454,3455,R2_cand_3455,1.3568095055628167
1455,5807,R2_cand_5807,1.357202009079364
1456,3629,R2_cand_3629,1.3572479520789646
1457,2059,R2_cand_2059,1.3575302885348752
1458,2078,R2_cand_2078,1.357568127783859
1459,3569,R2_cand_3569,1.3575912945715862
1460,3123,R2_cand_3123,1.3578044218622063
1461,4269,R2_cand_4269,1.357875109304337
1462,6522,R2_cand_6522,1.357936381432069
1463,3276,R2_cand_3276,1.3580611351421237
1464,6288,R2_cand_6288,1.3583236460138788
1465,6543,R2_cand_6543,1.3584013172637341
1466,2164,R2_cand_2164,1.3584432370022612
1467,477,R2_cand_477,1.358525032126224
1468,3603,R2_cand_3603,1.3586710007985037
1469,4077,R2_cand_4077,1.3588830425570824
1470,6386,R2_cand_6386,1.3589086402157522
1471,6213,R2_cand_6213,1.3590712732014336
1472,4247,R2_cand_4247,1.3594339774346798
1473,4074,R2_cand_4074,1.3596063015679574
1474,4067,R2_cand_4067,1.3596066822018271
1475,4010,R2_cand_4010,1.360416532021909
1476,2039,R2_cand_2039,1.3604167795538231
1477,6190,R2_cand_6190,1.3606297840056936
1478,4185,R2_cand_4185,1.360954420024268
1479,2175,R2_cand_2175,1.3610077586484177
1480,5565,R2_cand_5565,1.361869596040394
1481,4076,R2_cand_4076,1.3619913385366982
1482,5940,R2_cand_5940,1.3620444558996974
1483,6174,R2_cand_6174,1.3621206434770663
1484,2010,R2_cand_2010,1.3622112524387195
1485,4228,R2_cand_4228,1.3622818149611822
1486,2057,R2_cand_2057,1.3624859776348128
1487,6387,R2_cand_6387,1.362812527641799
1488,5823,R2_cand_5823,1.3634560225308272
1489,2061,R2_cand_2061,1.3635815539975173
1490,1807,R2_cand_1807,1.3635973074107657
1491,3078,R2_cand_3078,1.3636644144672696
1492,6009,R2_cand_6009,1.3642738726464814
1493,2091,R2_cand_2091,1.3642988027886058
1494,3589,R2_cand_3589,1.3643676076772842
1495,1885,R2_cand_1885,1.3647939471937378
1496,4337,R2_cand_4337,1.3653795545927931
1497,1320,R2_cand_1320,1.3656534128655458
1498,945,R2_cand_945,1.3658315091895805
1499,5038,R2_cand_5038,1.3664442514101585
1500,4149,R2_cand_4149,1.3666113805320799
1501,1441,R2_cand_1441,1.3666133074229876
1502,1311,R2_cand_1311,1.3666903171821487
1503,2170,R2_cand_2170,1.366793835489991
1504,5777,R2_cand_5777,1.366825266686371
1505,6165,R2_cand_6165,1.3668914602326594
1506,6475,R2_cand_6475,1.3669510375631577
1507,1450,R2_cand_1450,1.3669928418167978
1508,2892,R2_cand_2892,1.3671224268042277
1509,6465,R2_cand_6465,1.3671609449933708
1510,3549,R2_cand_3549,1.3673560765253816
1511,2058,R2_cand_2058,1.3674829007055798
1512,5812,R2_cand_5812,1.36758113753489
1513,6439,R2_cand_6439,1.367831679075985
1514,2146,R2_cand_2146,1.3679529246966768
1515,2859,R2_cand_2859,1.368237173028562
1516,6352,R2_cand_6352,1.3682411148061902
1517,4271,R2_cand_4271,1.3683364318473683
1518,4255,R2_cand_4255,1.3683682096629692
1519,1416,R2_cand_1416,1.3685926069544865
1520,5966,R2_cand_5966,1.3687341086849192
1521,6252,R2_cand_6252,1.3691045314586097
1522,6434,R2_cand_6434,1.3691447574913536
1523,5774,R2_cand_5774,1.3697007729908681
1524,6450,R2_cand_6450,1.3698439982934443
1525,5715,R2_cand_5715,1.3703145204404414
1526,2155,R2_cand_2155,1.3704503101627117
1527,4173,R2_cand_4173,1.3705087011841686
1528,6293,R2_cand_6293,1.3706468087489205
1529,4268,R2_cand_4268,1.3711262203727133
1530,1107,R2_cand_1107,1.371189675731527
1531,6291,R2_cand_6291,1.3715216550660094
1532,1985,R2_cand_1985,1.3718634457215655
1533,2165,R2_cand_2165,1.3721079125024973
1534,3985,R2_cand_3985,1.3721709331496303
1535,954,R2_cand_954,1.372277735348374
1536,6376,R2_cand_6376,1.3723042462714554
1537,1251,R2_cand_1251,1.3725567176549687
1538,5801,R2_cand_5801,1.3725983441569918
1539,1451,R2_cand_1451,1.3726781358892493
1540,3906,R2_cand_3906,1.3729821024561506
1541,6232,R2_cand_6232,1.3730532638417983
1542,6353,R2_cand_6353,1.3733185499144231
1543,6251,R2_cand_6251,1.3735478899321834
1544,2850,R2_cand_2850,1.3735791925440222
1545,4257,R2_cand_4257,1.37364799469144
1546,2077,R2_cand_2077,1.3737597695943788
1547,4360,R2_cand_4360,1.3738214027822646
1548,5533,R2_cand_5533,1.3738563006605042
1549,2081,R2_cand_2081,1.3741330035339492
1550,1607,R2_cand_1607,1.3744461578982663
1551,6540,R2_cand_6540,1.3744553294699848
1552,6407,R2_cand_6407,1.3744665453724823
1553,6440,R2_cand_6440,1.3745754320156731
1554,4976,R2_cand_4976,1.3747534248908648
1555,4358,R2_cand_4358,1.3748644807156856
1556,4311,R2_cand_4311,1.3748697186597214
1557,936,R2_cand_936,1.3749122760857964
1558,1400,R2_cand_1400,1.3750053910039357
1559,6351,R2_cand_6351,1.3751704271354133
1560,4198,R2_cand_4198,1.3753500482061454
1561,3580,R2_cand_3580,1.3753943171388858
1562,6377,R2_cand_6377,1.3754580056006391
1563,5759,R2_cand_5759,1.375502221195977
1564,4212,R2_cand_4212,1.3755088520441785
1565,5791,R2_cand_5791,1.3755305481655657
1566,6449,R2_cand_6449,1.376088316322192
1567,5624,R2_cand_5624,1.3763987853554958
1568,4932,R2_cand_4932,1.3764382665493806
1569,6417,R2_cand_6417,1.3765145307000104
1570,2186,R2_cand_2186,1.3772359133216694
1571,3515,R2_cand_3515,1.3772690492952324
1572,2034,R2_cand_2034,1.3772709627060302
1573,6299,R2_cand_6299,1.3773961332481128
1574,5607,R2_cand_5607,1.3774304860637807
1575,4057,R2_cand_4057,1.3779629587032367
1576,6191,R2_cand_6191,1.378526137196032
1577,4262,R2_cand_4262,1.3786711943400876
1578,1953,R2_cand_1953,1.3792361981377828
1579,6311,R2_cand_6311,1.3792926942619044
1580,6326,R2_cand_6326,1.3793351427382
1581,3915,R2_cand_3915,1.379741905645802
1582,4229,R2_cand_4229,1.3797621959998168
1583,2177,R2_cand_2177,1.3799920536560544
1584,6529,R2_cand_6529,1.3801629388653736
1585,2646,R2_cand_2646,1.380470747998238
1586,4056,R2_cand_4056,1.3805669102354916
1587,2138,R2_cand_2138,1.3806352065457128
1588,6385,R2_cand_6385,1.3807085517767215
1589,5079,R2_cand_5079,1.3812364941643869
1590,1399,R2_cand_1399,1.3813937359926145
1591,4058,R2_cand_4058,1.381711664252336
1592,5283,R2_cand_5283,1.3818535359321262
1593,2082,R2_cand_2082,1.3819814642514536
1594,6302,R2_cand_6302,1.381992213347678
1595,2148,R2_cand_2148,1.3822798812122419
1596,5800,R2_cand_5800,1.3823361168855297
1597,2147,R2_cand_2147,1.3824112544621634
1598,4338,R2_cand_4338,1.3828246737333059
1599,2041,R2_cand_2041,1.3829447339508893
1600,5782,R2_cand_5782,1.3832346202838348
1601,4346,R2_cand_4346,1.3836112305907764
1602,6245,R2_cand_6245,1.3837959679038763
1603,1302,R2_cand_1302,1.3839323007169892
1604,6515,R2_cand_6515,1.3839999512679868
1605,3558,R2_cand_3558,1.3840888038453265
1606,2184,R2_cand_2184,1.3843244619726542
1607,1806,R2_cand_1806,1.3846226287351193
1608,3581,R2_cand_3581,1.3850372344308914
1609,5796,R2_cand_5796,1.3850663716845162
1610,5775,R2_cand_5775,1.3851756463310887
1611,474,R2_cand_474,1.385193673817072
1612,2173,R2_cand_2173,1.3851971919003307
1613,2150,R2_cand_2150,1.385311041001728
1614,6476,R2_cand_6476,1.3853516171128744
1615,4106,R2_cand_4106,1.3855013464765138
1616,449,R2_cand_449,1.3855869037574962
1617,1876,R2_cand_1876,1.3856305996758174
1618,2167,R2_cand_2167,1.3859755837298642
1619,2799,R2_cand_2799,1.3860147698429892
1620,1976,R2_cand_1976,1.3862189607185973
1621,5711,R2_cand_5711,1.3864339503100926
1622,4147,R2_cand_4147,1.3864885184166083
1623,1867,R2_cand_1867,1.3866408579491651
1624,5922,R2_cand_5922,1.386963470679421
1625,5805,R2_cand_5805,1.3871514965870868
1626,3490,R2_cand_3490,1.3871608228825012
1627,6520,R2_cand_6520,1.387371089300105
1628,4236,R2_cand_4236,1.387414434259381
1629,6189,R2_cand_6189,1.3879429312869433
1630,5686,R2_cand_5686,1.3880607945270824
1631,2151,R2_cand_2151,1.3888973415701218
1632,5523,R2_cand_5523,1.3889975359881888
1633,5679,R2_cand_5679,1.3895399932127246
1634,2160,R2_cand_2160,1.3896279465563874
1635,4788,R2_cand_4788,1.389921303843383
1636,2841,R2_cand_2841,1.3902110891784194
1637,672,R2_cand_672,1.390294898717025
1638,2168,R2_cand_2168,1.3903477716125558
1639,3620,R2_cand_3620,1.3905648705327915
1640,5706,R2_cand_5706,1.3906114599981687
1641,5029,R2_cand_5029,1.3907494915242729
1642,4197,R2_cand_4197,1.3908502960688214
1643,4073,R2_cand_4073,1.390962037890687
1644,6001,R2_cand_6001,1.3910744202039576
1645,5808,R2_cand_5808,1.3910861512255333
1646,6496,R2_cand_6496,1.3911230881200543
1647,5480,R2_cand_5480,1.3912465344009344
1648,5678,R2_cand_5678,1.3914292846463054
1649,6478,R2_cand_6478,1.391492674300686
1650,6128,R2_cand_6128,1.3916195100610234
1651,4342,R2_cand_4342,1.3916506806669728
1652,3621,R2_cand_3621,1.3916942649562596
1653,6312,R2_cand_6312,1.3918709929146644
1654,5046,R2_cand_5046,1.3919366350089897
1655,5760,R2_cand_5760,1.3925371037125573
1656,6456,R2_cand_6456,1.3925905170763504
1657,3612,R2_cand_3612,1.393147770196992
1658,5695,R2_cand_5695,1.393453240711882
1659,6530,R2_cand_6530,1.3938267191167824
1660,3594,R2_cand_3594,1.3939534016355122
1661,5746,R2_cand_5746,1.3940952437397387
1662,5931,R2_cand_5931,1.3942863251629507
1663,2169,R2_cand_2169,1.3947386707925178
1664,6468,R2_cand_6468,1.3948872934065872
1665,3570,R2_cand_3570,1.394997620844682
1666,2001,R2_cand_2001,1.3951920254946915
1667,5790,R2_cand_5790,1.3952505649083435
1668,4260,R2_cand_4260,1.3953637835343562
1669,5524,R2_cand_5524,1.3955475091495981
1670,4363,R2_cand_4363,1.3955914105813059
1671,3258,R2_cand_3258,1.395621880557589
1672,4026,R2_cand_4026,1.395687185041712
1673,4139,R2_cand_4139,1.395717180863591
1674,1390,R2_cand_1390,1.3957378562443725
1675,5703,R2_cand_5703,1.395757429142721
1676,6181,R2_cand_6181,1.3961308826609429
1677,1910,R2_cand_1910,1.3962770585919344
1678,6019,R2_cand_6019,1.3964968334927526
1679,6455,R2_cand_6455,1.3966608992283636
1680,4158,R2_cand_4158,1.3967879383391923
1681,2172,R2_cand_2172,1.3968617749351617
1682,4351,R2_cand_4351,1.3968973765191575
1683,5785,R2_cand_5785,1.3971372288714208
1684,2052,R2_cand_2052,1.3971465955113924
1685,4220,R2_cand_4220,1.3975420407900612
1686,5436,R2_cand_5436,1.3976596265319825
1687,2076,R2_cand_2076,1.3978547947915787
1688,4252,R2_cand_4252,1.398246568197734
1689,1530,R2_cand_1530,1.3983441377753243
1690,2745,R2_cand_2745,1.3985470580670865
1691,6435,R2_cand_6435,1.3985738754656714
1692,5409,R2_cand_5409,1.3986412983863834
1693,3345,R2_cand_3345,1.3988071882034954
1694,4221,R2_cand_4221,1.399072053960244
1695,6539,R2_cand_6539,1.3992500471340281
1696,6267,R2_cand_6267,1.3995380176560377
1697,2050,R2_cand_2050,1.3997137301483829
1698,4371,R2_cand_4371,1.3999324066403611
1699,2032,R2_cand_2032,1.4003268324720075
1700,2042,R2_cand_2042,1.4004090667697295
1701,4270,R2_cand_4270,1.4004985032442248
1702,1598,R2_cand_1598,1.400870953171712
1703,5756,R2_cand_5756,1.4012842989502001
1704,6548,R2_cand_6548,1.4015167619766205
1705,6273,R2_cand_6273,1.4018698248512522
1706,4336,R2_cand_4336,1.4019175735075307
1707,4235,R2_cand_4235,1.4019397574558523
1708,4308,R2_cand_4308,1.4019823638393765
1709,6362,R2_cand_6362,1.4020087381515833
1710,2074,R2_cand_2074,1.4021416262083455
1711,6521,R2_cand_6521,1.4028992905833948
1712,2043,R2_cand_2043,1.4031265819646068
1713,4334,R2_cand_4334,1.40329509388582
