replication,seed,warmup_weeks,elapsed_week,measured_weeks,scheduled_count,completed_count,unscheduled_count,unscheduled_count_total,Z1_wait_time,Z2_overtime,Z3_congestion,H_raw,H_analysis,used_for_analysis
5,127,33,34,4,10,10,43,93,128464.04142152105,3.210156767754476,5.0,2.6684798244787067,2.6684798244787067,True
5,127,34,35,4,6,6,40,86,160320.03455472508,4.634957948296505,5.0,3.2565114357852245,3.2565114357852245,True
5,127,35,36,4,6,6,25,82,85916.92431154892,3.9240891269148657,4.0,1.9924527895512383,1.9924527895512383,True
5,127,36,37,4,7,7,22,74,135681.95446729494,2.8417481788419536,4.0,2.6464165576897214,2.6464165576897214,True
5,127,37,38,4,4,4,27,72,60762.143624680284,3.4303256584484187,5.0,1.67862461851933,1.67862461851933,True
5,127,38,39,4,5,5,41,86,107248.46191927181,2.7971670791705643,5.0,2.3197326210847136,2.3197326210847136,True
5,127,39,40,4,5,5,41,87,113422.545767448,2.491062709489294,4.0,2.287120519250929,2.287120519250929,True
5,127,40,41,4,8,8,49,82,77711.4131797247,3.1491470440640112,4.0,1.808351602509119,1.808351602509119,True
5,127,41,42,4,13,13,30,77,88584.19766912304,3.8390454042397324,5.0,2.1253408595582712,2.1253408595582712,True
5,127,42,43,4,14,14,36,80,84161.11123871908,4.186400970674488,4.0,1.987309566325374,1.987309566325374,True
5,127,43,44,4,16,16,41,78,58087.945360940954,2.722537013170707,5.0,1.5822069098771827,1.5822069098771827,True
5,127,44,45,4,12,12,56,90,138717.58972966974,3.9807865008054555,4.0,2.7827127672321406,2.7827127672321406,True
5,127,45,46,4,13,13,67,99,127265.99658383867,4.401891169416436,5.0,2.7459905284318666,2.7459905284318666,True
5,127,46,47,4,14,14,57,92,98764.11726813861,3.1810437318325664,5.0,2.2241876245605727,2.2241876245605727,True
5,127,47,48,4,14,14,51,97,107064.46097824005,4.368520838189337,4.0,2.342702812564672,2.342702812564672,True
5,127,48,49,4,12,12,47,97,115688.57344359862,2.6825839729501846,4.0,2.3361628702705177,2.3361628702705177,True
5,127,49,50,4,9,9,46,98,214100.88059560672,3.61002506618388,5.0,3.974827014157906,3.974827014157906,True
6,128,0,1,4,46,46,17,17,26522.304659775014,2.940814886812571,3.0,0.9299423436202292,0.9299423436202292,True
6,128,1,2,4,35,35,27,27,118079.41576235073,3.325722486546859,2.0,2.223191962053968,2.223191962053968,True
6,128,2,3,4,45,45,23,23,37954.47284474904,3.5016894183880445,4.0,1.2449338565179042,1.2449338565179042,True
6,128,3,4,4,34,34,23,23,52061.67063027612,3.560986918517089,3.0,1.3596061950033334,1.3596061950033334,True
6,128,4,5,4,34,34,18,19,35017.87555667902,3.738632397673124,4.0,1.2201899304549069,1.2201899304549069,True
6,128,5,6,4,26,26,20,24,205312.91847837975,3.8210753008540452,4.0,3.760937787139451,3.760937787139451,True
6,128,6,7,4,30,30,22,27,57377.38822972075,3.3557778923020427,4.0,1.5222924133740556,1.5222924133740556,True
6,128,7,8,4,27,27,23,29,64761.32297597921,4.64700094464121,3.0,1.6354702389043207,1.6354702389043207,True
6,128,8,9,4,31,31,19,22,79839.69300872115,3.027593477107439,4.0,1.8302981479412312,1.8302981479412312,True
6,128,9,10,4,31,31,12,15,46418.280983157,2.899783499334626,4.0,1.322730908862797,1.322730908862797,True
6,128,10,11,4,32,32,9,14,45290.97178589854,3.4652694792376377,4.0,1.351194352772025,1.351194352772025,True
6,128,11,12,4,29,29,7,8,53237.219064472214,2.9470131072735968,4.0,1.4279815703746288,1.4279815703746288,True
6,128,12,13,4,23,23,12,13,61402.65882936006,3.314608593809438,4.0,1.5788987296083272,1.5788987296083272,True
6,128,13,14,4,30,30,16,19,79671.86227961216,3.219389366207179,4.0,1.843144337981279,1.843144337981279,True
6,128,14,15,4,35,35,22,24,41869.80242464777,3.3486623368378785,4.0,1.2909555230280985,1.2909555230280985,True
6,128,15,16,4,42,42,21,26,41980.51929490406,3.740347674998702,4.0,1.3239379225550163,1.3239379225550163,True
6,128,16,17,4,44,44,19,24,39036.730284923506,4.110011007479625,4.0,1.3097046050763983,1.3097046050763983,True
6,128,17,18,4,34,34,18,21,73689.68726371006,4.20584894456224,4.0,1.8330406427035215,1.8330406427035215,True
6,128,18,19,4,34,34,11,12,23413.067758130997,5.602130370925321,5.0,1.2965791760747847,1.2965791760747847,True
6,128,19,20,4,29,29,13,14,36774.94808203177,4.444673407424004,3.0,1.2028201238146312,1.2028201238146312,True
6,128,20,21,4,32,32,7,7,51591.078816007015,3.9301033188169336,5.0,1.5821326526483162,1.5821326526483162,True
6,128,21,22,4,31,31,9,11,67792.14884534033,3.632647148276131,4.0,1.6994235106320357,1.6994235106320357,True
6,128,22,23,4,26,26,9,17,74578.15513497319,3.9054889898194234,4.0,1.822233094408369,1.822233094408369,True
6,128,23,24,4,33,33,18,22,185314.32854956161,2.150043012967944,5.0,3.429657139691626,3.429657139691626,True
6,128,24,25,4,32,32,19,25,52694.6735079146,3.490313768115569,4.0,1.4633720286503555,1.4633720286503555,True
6,128,25,26,4,39,39,11,14,32913.7413476786,2.622177628265369,5.0,1.199562027935018,1.199562027935018,True
6,128,26,27,4,42,42,13,16,21232.7420326283,4.6586407620898775,4.0,1.088654684071778,1.088654684071778,True
6,128,27,28,4,36,36,23,27,52764.617456958505,3.5548202512244944,4.0,1.4695733798741277,1.4695733798741277,True
6,128,28,29,4,38,38,13,16,31387.607679964647,5.842563085896594,4.0,1.3344825421092965,1.3344825421092965,True
6,128,29,30,4,36,36,11,17,33488.71872226719,2.78753393400184,4.0,1.1213467433253137,1.1213467433253137,True
6,128,30,31,4,31,31,10,15,51760.529312018036,4.677803522639199,4.0,1.5444702537161663,1.5444702537161663,True
6,128,31,32,4,24,24,22,27,91039.13142060513,2.6276832583110568,4.0,1.964963640138175,1.964963640138175,True
6,128,32,33,4,28,28,21,26,68996.74909374525,2.8872015767359698,4.0,1.6577134638434199,1.6577134638434199,True
6,128,33,34,4,40,40,13,20,43078.92648752898,4.555760899800953,5.0,1.5055163256675432,1.5055163256675432,True
6,128,34,35,4,38,38,21,33,37904.570656286756,5.748605004047567,4.0,1.4239445112804536,1.4239445112804536,True
6,128,35,36,4,38,38,23,27,43857.22282135447,5.187630240612392,5.0,1.5676476636143852,1.5676476636143852,True
6,128,36,37,4,39,39,18,25,67655.77767597992,3.7834739781043027,4.0,1.709460324140902,1.709460324140902,True
6,128,37,38,4,29,29,14,21,126294.20379005154,2.9289111311222467,5.0,2.613690923079832,2.613690923079832,True
6,128,38,39,4,39,39,14,19,37445.80946445692,2.966907420558224,5.0,1.2945819011514572,1.2945819011514572,True
6,128,39,40,4,37,37,15,25,50012.494137858455,3.3488069638243663,5.0,1.512138100824081,1.512138100824081,True
6,128,40,41,4,33,33,17,24,45419.86974586158,4.04312985584329,4.0,1.399341307304689,1.399341307304689,True
6,128,41,42,4,33,33,18,26,50733.53265478379,2.230068221877688,4.0,1.3333687413035453,1.3333687413035453,True
6,128,42,43,4,33,33,9,12,28053.896316930863,3.4326361285840297,4.0,1.092079585479146,1.092079585479146,True
6,128,43,44,4,26,26,7,12,29411.1890529587,3.635462166398793,5.0,1.2285034770761698,1.2285034770761698,True
6,128,44,45,4,23,23,6,9,22923.115142612973,3.5653598020073938,5.0,1.1263465690209036,1.1263465690209036,True
6,128,45,46,4,24,24,8,14,28727.81260065436,2.892872325631227,5.0,1.1589269973697593,1.1589269973697593,True
6,128,46,47,4,23,23,6,12,24386.113869523848,2.3962117426179854,4.0,0.9545855386583056,0.9545855386583056,True
6,128,47,48,4,31,31,11,13,33496.74174904245,2.812345613872458,5.0,1.2234510679943569,1.2234510679943569,True
6,128,48,49,4,35,35,15,16,35711.47050057818,2.6553788111923495,4.0,1.1438509968682775,1.1438509968682775,True
6,128,49,50,4,37,37,17,20,49393.17979377697,2.2521134982799897,5.0,1.4151866363174137,1.4151866363174137,True
7,129,0,1,4,39,39,37,37,120655.88371998999,2.9380456013657863,2.0,2.2305181082281615,2.2305181082281615,True
7,129,1,2,4,47,47,35,36,33432.171540591444,4.745551752819839,5.0,1.3771466929129599,1.3771466929129599,True
7,129,2,3,4,30,30,30,35,59523.676795369225,4.916968304757939,3.0,1.5791264643117249,1.5791264643117249,True
7,129,3,4,4,20,20,33,37,133739.76345233663,4.281101961872476,5.0,2.832663208323855,2.832663208323855,True
7,129,4,5,4,23,23,46,50,109907.92913163679,3.166911162264144,3.0,2.188887552678107,2.188887552678107,True
7,129,5,6,4,22,22,43,50,84540.50596762336,3.776436386264595,5.0,2.0601581544669916,2.0601581544669916,True
7,129,6,7,4,21,21,52,56,79386.7426166419,3.6729621482759587,3.0,1.775187308419248,1.775187308419248,True
7,129,7,8,4,24,24,43,51,86195.66484909924,4.13233977610101,4.0,2.0132607661520576,2.0132607661520576,True
7,129,8,9,4,18,18,36,45,52698.72997165943,3.479358140516403,5.0,1.5625559424862443,1.5625559424862443,True
7,129,9,10,4,12,12,48,60,108525.44612798428,3.4685801644313567,5.0,2.392448409106655,2.392448409106655,True
7,129,10,11,4,13,13,52,60,82982.5792052176,3.1661242225078845,4.0,1.8881497474020832,1.8881497474020832,True
7,129,11,12,4,14,14,44,49,49606.104932302354,3.9375880718421588,4.0,1.453193131049491,1.453193131049491,True
7,129,12,13,4,22,22,35,42,128649.53145888883,3.6869840547558246,3.0,2.509386275852026,2.509386275852026,True
7,129,13,14,4,11,11,32,39,105378.40886935932,3.313079268606816,5.0,2.3331774258540112,2.3331774258540112,True
7,129,14,15,4,15,15,32,39,58194.03836082471,3.8549584359019113,3.0,1.4743793885749017,1.4743793885749017,True
7,129,15,16,4,13,13,52,60,80851.78260094977,2.4008826630806044,5.0,1.8952221398462958,1.8952221398462958,True
7,129,16,17,4,26,26,38,44,78433.97058068615,3.549131039742497,4.0,1.8511026644396105,1.8511026644396105,True
7,129,17,18,4,20,20,56,66,112034.59603198855,5.749826807546802,4.0,2.527167633175002,2.527167633175002,True
7,129,18,19,4,24,24,47,57,171425.8475398204,3.4816987108602917,4.0,3.2295157709732933,3.2295157709732933,True
7,129,19,20,4,7,7,41,55,179673.91729837633,2.2849888284383875,5.0,3.3565181136913855,3.3565181136913855,True
7,129,20,21,4,8,8,40,63,78493.49285249884,2.2089309516838207,4.0,1.744772405487367,1.744772405487367,True
7,129,21,22,4,10,10,50,66,78925.49318071104,3.7258577984454555,4.0,1.8725551295409795,1.8725551295409795,True
7,129,22,23,4,15,15,63,72,106114.57744100865,4.07102337196593,4.0,2.304767843581808,2.304767843581808,True
7,129,23,24,4,17,17,65,77,95923.36305882785,3.834348567118286,5.0,2.2341788832686866,2.2341788832686866,True
7,129,24,25,4,16,16,53,71,134379.53298185774,2.879106921561591,5.0,2.7300239850025725,2.7300239850025725,True
7,129,25,26,4,8,8,57,80,288222.4725558578,2.3667813471193466,4.0,4.878367396993623,4.878367396993623,True
7,129,26,27,4,5,5,44,74,89727.73835000151,3.1525416887210063,5.0,2.0874375367346074,2.0874375367346074,True
7,129,27,28,4,7,7,59,97,119076.64865709803,4.359639112322717,4.0,2.5207450673354903,2.5207450673354903,True
7,129,28,29,4,5,5,62,96,60851.75012863219,3.69327813957716,4.0,1.6009942471279612,1.6009942471279612,True
7,129,29,30,4,9,9,76,104,110067.24649735147,2.9142274770575267,4.0,2.271043651994237,2.271043651994237,True
7,129,30,31,4,10,10,52,99,89908.4616466235,2.773636537742277,4.0,1.95981445942747,1.95981445942747,True
7,129,31,32,4,11,11,42,91,86084.89558026486,2.275595349145442,4.0,1.8630728597808148,1.8630728597808148,True
7,129,32,33,4,8,8,50,103,98799.7184431357,4.2382114940674604,5.0,2.309290824929202,2.309290824929202,True
7,129,33,34,4,7,7,41,91,132037.87221368455,3.5091991550228463,4.0,2.6455852212959425,2.6455852212959425,True
7,129,34,35,4,12,12,43,93,84873.6957255802,5.080808808433843,4.0,2.069466129162508,2.069466129162508,True
7,129,35,36,4,14,14,29,89,89281.22949822106,2.5963416659115564,4.0,1.936297057948833,1.936297057948833,True
7,129,36,37,4,8,8,32,82,170639.19903237908,3.212000065509346,4.0,3.1962338003654365,3.1962338003654365,True
7,129,37,38,4,6,6,56,106,130386.76196841634,3.8437759052780165,4.0,2.6477812683808177,2.6477812683808177,True
7,129,38,39,4,6,6,59,107,151136.0727807098,3.8783119626035236,4.0,2.9593136591021776,2.9593136591021776,True
7,129,39,40,4,5,5,68,106,149467.4458054822,3.1779112437761796,5.0,2.9784508430360557,2.9784508430360557,True
7,129,40,41,4,7,7,46,101,149541.08898752078,3.1286080599495714,4.0,2.875602469015025,2.875602469015025,True
7,129,41,42,4,11,11,29,85,170755.96727957978,3.6525553483392286,4.0,3.233215845718028,3.233215845718028,True
7,129,42,43,4,10,10,29,82,94751.55687263858,4.090795157740164,5.0,2.2372570184620493,2.2372570184620493,True
7,129,43,44,4,9,9,36,89,80021.08446272711,3.116108885616753,5.0,1.9400786582113507,1.9400786582113507,True
7,129,44,45,4,8,8,44,93,115009.0937606029,3.8299696213095253,4.0,2.4178424173327815,2.4178424173327815,True
7,129,45,46,4,4,4,60,98,155467.9681420945,2.666825676759375,4.0,2.9268574848266797,2.9268574848266797,True
7,129,46,47,4,6,6,54,99,112823.08399241626,4.28499656458298,4.0,2.4217146655299757,2.4217146655299757,True
7,129,47,48,4,5,5,50,106,186685.98323572302,2.771198383243124,4.0,3.3997610973815187,3.3997610973815187,True
7,129,48,49,4,4,4,48,125,119249.43410738396,2.820269467038694,4.0,2.400166707770595,2.400166707770595,True
7,129,49,50,4,6,6,44,99,181859.72029667915,1.9688133899881601,4.0,3.2637509089472543,3.2637509089472543,True
8,130,0,1,4,33,33,9,9,25484.208709214097,2.30581185395186,3.0,0.8636942445842157,0.8636942445842157,True
8,130,1,2,4,34,34,17,18,29723.662525031898,2.1389919530633352,2.0,0.8134357628675652,0.8134357628675652,True
8,130,2,3,4,35,35,14,16,29016.21281691672,3.323381678837177,2.0,0.897659415511092,0.897659415511092,True
8,130,3,4,4,44,44,18,21,34884.99412541227,3.3480505112086574,4.0,1.1869659772867562,1.1869659772867562,True
8,130,4,5,4,42,42,17,22,80550.05264548447,4.219904566814299,3.0,1.8362538630458056,1.8362538630458056,True
8,130,5,6,4,44,44,14,20,27466.22326082943,3.9437871168422136,4.0,1.1242265297763865,1.1242265297763865,True
8,130,6,7,4,42,42,10,11,6653.894206854396,5.419207741927676,3.0,0.8325529021943093,0.8325529021943093,True
8,130,7,8,4,37,37,15,18,49479.54777881496,3.289592266717652,4.0,1.3994701756650159,1.3994701756650159,True
8,130,8,9,4,39,39,22,24,51779.675087592565,4.065734472869614,4.0,1.4957896371092203,1.4957896371092203,True
8,130,9,10,4,47,47,42,47,50650.689013199335,4.09128029257469,5.0,1.5810329146738225,1.5810329146738225,True
8,130,10,11,4,40,40,48,57,74834.73989525424,3.7355747254666616,5.0,1.9124581788595687,1.9124581788595687,True
8,130,11,12,4,40,40,45,49,83988.68344893571,5.0088377667984485,4.0,2.0505386202863716,2.0505386202863716,True
8,130,12,13,4,27,27,33,41,117219.77878297234,4.6768143837130385,4.0,2.5184870968722266,2.5184870968722266,True
8,130,13,14,4,19,19,52,67,225464.83015484948,5.210139415677259,4.0,4.171942554368012,4.171942554368012,True
8,130,14,15,4,11,11,52,61,85800.05828991492,4.799106520475471,4.0,2.0607151033332003,2.0607151033332003,True
8,130,15,16,4,8,8,47,54,103809.28081108633,3.7651165747425694,5.0,2.3459902904300947,2.3459902904300947,True
8,130,16,17,4,8,8,38,48,199843.7929717344,3.383861006357741,5.0,3.744574847349905,3.744574847349905,True
8,130,17,18,4,13,13,43,56,123889.72542229288,3.6308472750894,4.0,2.5340648865055577,2.5340648865055577,True
8,130,18,19,4,6,6,40,62,106349.35339201413,3.4425076562346173,4.0,2.257980276070408,2.257980276070408,True
8,130,19,20,4,14,14,46,57,101087.64687010123,4.246453781683522,5.0,2.343996761911188,2.343996761911188,True
8,130,20,21,4,11,11,52,66,251881.38645438213,4.580519423888836,4.0,4.514676471387031,4.514676471387031,True
8,130,21,22,4,8,8,53,66,260279.22061231782,3.2285595216476697,4.0,4.531487449415114,4.531487449415114,True
8,130,22,23,4,13,13,62,76,104353.32947997759,5.231958365741351,4.0,2.3714335960446893,2.3714335960446893,True
8,130,23,24,4,12,12,68,82,100930.28036215101,4.356797718723586,5.0,2.350482513363229,2.350482513363229,True
8,130,24,25,4,10,10,60,86,113988.44408211701,4.310819461902671,4.0,2.4411221653170503,2.4411221653170503,True
8,130,25,26,4,12,12,48,87,54325.65814404117,4.4871403298143075,5.0,1.6673887582905191,1.6673887582905191,True
8,130,26,27,4,8,8,48,86,127066.09291095406,4.932822712346873,5.0,2.785490294829328,2.785490294829328,True
8,130,27,28,4,10,10,43,85,95877.73167367892,2.8894939148075838,4.0,2.057911472614353,2.057911472614353,True
8,130,28,29,4,11,11,47,89,128805.87949761999,5.140464139734589,5.0,2.8279912903695408,2.8279912903695408,True
8,130,29,30,4,9,9,51,89,114273.26770131431,4.105225196821751,5.0,2.528913070824822,2.528913070824822,True
8,130,30,31,4,12,12,54,93,83893.74234871069,4.000238847137855,4.0,1.96843789272208,1.96843789272208,True
8,130,31,32,4,8,8,45,102,266797.60102525365,3.542389910193742,4.0,4.653593589024631,4.653593589024631,True
8,130,32,33,4,7,7,51,97,92134.82734716497,3.6984796065524277,5.0,2.166932346904625,2.166932346904625,True
8,130,33,34,4,5,5,55,107,205418.03148868887,3.038439807518201,4.0,3.6998911293736114,3.6998911293736114,True
8,130,34,35,4,9,9,48,101,75798.19711814105,4.094459421476253,5.0,1.955506115595199,1.955506115595199,True
8,130,35,36,4,10,10,41,99,119388.3331395786,4.9934572924886504,4.0,2.57608868369044,2.57608868369044,True
8,130,36,37,4,11,11,32,97,119690.6532317997,2.8372347845125963,5.0,2.508089693948503,2.508089693948503,True
8,130,37,38,4,6,6,33,96,59813.13776962158,1.8482680470170938,4.0,1.4379378986664504,1.4379378986664504,True
8,130,38,39,4,5,5,44,104,112069.48250764963,3.227746045966099,4.0,2.325920316231598,2.325920316231598,True
8,130,39,40,4,9,9,37,87,133891.90886238005,4.766797310238084,5.0,2.87378290479494,2.87378290479494,True
8,130,40,41,4,11,11,33,87,82153.91685936465,4.501285834560743,5.0,2.0826313914577854,2.0826313914577854,True
8,130,41,42,4,13,13,22,77,63539.345235008135,3.7008976843763475,4.0,1.6415977855091572,1.6415977855091572,True
8,130,42,43,4,10,10,34,84,114074.45060935355,3.9062975159407265,5.0,2.5100402686763523,2.5100402686763523,True
8,130,43,44,4,10,10,44,87,105258.4889247223,3.053431834836374,4.0,2.210621108166706,2.210621108166706,True
8,130,44,45,4,9,9,48,85,104681.99995101243,4.054204785664479,5.0,2.3821042392670337,2.3821042392670337,True
8,130,45,46,4,8,8,46,90,126814.84777718889,3.0813454997374112,4.0,2.5336333509490654,2.5336333509490654,True
8,130,46,47,4,8,8,32,82,82260.98001906982,3.7774836076690312,5.0,2.026320415087776,2.026320415087776,True
8,130,47,48,4,11,11,26,68,80958.56574704377,3.1750095115807198,4.0,1.8587413226384188,1.8587413226384188,True
8,130,48,49,4,8,8,37,80,181500.13177353068,3.4892836257470967,5.0,3.4800375081182597,3.4800375081182597,True
8,130,49,50,4,10,10,43,75,91653.7765104518,3.414130988067821,4.0,2.037025962831911,2.037025962831911,True
9,131,0,1,4,43,43,13,13,19111.633130047652,4.124068168105752,4.0,1.0143247559789312,1.0143247559789312,True
9,131,1,2,4,29,29,8,8,21041.434589361194,2.589078809587833,2.0,0.7202428909182348,0.7202428909182348,True
9,131,2,3,4,24,24,9,10,36523.545197294974,1.513312461140913,2.0,0.8645701337557816,0.8645701337557816,True
9,131,3,4,4,23,23,11,17,84327.68309072973,1.7364173088994903,3.0,1.6937896211811516,1.6937896211811516,True
9,131,4,5,4,31,31,25,27,93140.17014879934,1.7825988114676268,2.0,1.7286223416554953,1.7286223416554953,True
9,131,5,6,4,37,37,13,13,36116.45917147605,3.569226423580979,3.0,1.1229854229858245,1.1229854229858245,True
9,131,6,7,4,38,38,17,20,43233.64832727739,2.9584523118883226,3.0,1.1800340469641222,1.1800340469641222,True
9,131,7,8,4,37,37,7,9,41334.16720932537,2.6523793728101737,4.0,1.2272821237731082,1.2272821237731082,True
9,131,8,9,4,27,27,16,19,75966.5849132775,2.5248674808053084,3.0,1.6324445311024829,1.6324445311024829,True
9,131,9,10,4,30,30,23,26,102358.67460352891,1.847217294154628,4.0,2.070971946084884,2.070971946084884,True
9,131,10,11,4,40,40,15,18,42025.56146702118,2.585420138153434,4.0,1.2322139900258042,1.2322139900258042,True
9,131,11,12,4,39,39,17,21,98216.05020749538,2.0811718499749987,3.0,1.928042114180967,1.928042114180967,True
9,131,12,13,4,32,32,14,19,41669.99223286063,2.7533899190111697,3.0,1.1403603636527484,1.1403603636527484,True
9,131,13,14,4,29,29,18,23,73188.61141459689,5.770480390647572,3.0,1.85075467254045,1.85075467254045,True
9,131,14,15,4,31,31,32,36,58953.606673425915,3.3397291915114087,4.0,1.5444641489135602,1.5444641489135602,True
9,131,15,16,4,28,28,40,45,78082.88504086989,3.643510374645727,4.0,1.8534285240322221,1.8534285240322221,True
9,131,16,17,4,14,14,58,67,80473.08353112121,3.3432896375704635,3.0,1.764979294980655,1.764979294980655,True
9,131,17,18,4,20,20,54,65,168786.66283657565,4.459897824285508,5.0,3.3684981181537874,3.3684981181537874,True
9,131,18,19,4,13,13,37,52,209746.64818082828,4.689693373842359,4.0,3.8964053535506666,3.8964053535506666,True
9,131,19,20,4,13,13,28,48,173338.3654424086,3.0900903945421305,4.0,3.226647193503974,3.226647193503974,True
9,131,20,21,4,12,12,29,51,197197.0708396904,6.405587916806568,4.0,3.8469272541732518,3.8469272541732518,True
9,131,21,22,4,22,22,29,40,123191.08870077228,5.102689572843034,4.0,2.6414158905413156,2.6414158905413156,True
9,131,22,23,4,25,25,22,37,85099.60748389969,5.625716513352867,5.0,2.2164205276738795,2.2164205276738795,True
9,131,23,24,4,13,13,33,42,196873.67406663133,5.152496194243091,4.0,3.7418674643881276,3.7418674643881276,True
9,131,24,25,4,19,19,20,27,55015.44192841661,4.1508052290851385,5.0,1.6507465898806297,1.6507465898806297,True
9,131,25,26,4,9,9,27,37,125308.10375426107,3.369705619054851,4.0,2.5342803744389872,2.5342803744389872,True
9,131,26,27,4,17,17,19,25,82543.80601485701,4.500802733359645,5.0,2.0883946653184298,2.0883946653184298,True
9,131,27,28,4,14,14,39,43,178765.33458766862,2.7895142195646865,5.0,3.3833595689292912,3.3833595689292912,True
9,131,28,29,4,24,24,31,35,82791.28103532676,2.3015822066319136,4.0,1.8161396871752964,1.8161396871752964,True
9,131,29,30,4,24,24,30,35,57923.49071262111,3.0506919289136323,4.0,1.506012061346143,1.506012061346143,True
9,131,30,31,4,19,19,24,30,75398.91011327732,3.0245075947491085,4.0,1.7639681985513174,1.7639681985513174,True
9,131,31,32,4,12,12,22,29,70380.13120834272,3.607015243129475,4.0,1.7358846005268864,1.7358846005268864,True
9,131,32,33,4,25,25,12,19,37848.83452440912,2.47424765896673,4.0,1.161166516949617,1.161166516949617,True
9,131,33,34,4,21,21,17,25,50975.42454544481,2.7098298980609496,4.0,1.3753492571044714,1.3753492571044714,True
9,131,34,35,4,31,31,19,24,86745.51285997879,3.6544967739241354,4.0,1.9832155880445677,1.9832155880445677,True
9,131,35,36,4,28,28,18,22,44130.975386002545,4.491780638729931,5.0,1.5160533943424799,1.5160533943424799,True
9,131,36,37,4,27,27,14,18,26018.277228978382,4.999831217771619,4.0,1.1871632419005747,1.1871632419005747,True
9,131,37,38,4,27,27,17,22,50923.2356902159,2.105728280889404,5.0,1.42624450786127,1.42624450786127,True
9,131,38,39,4,33,33,7,10,15997.288781716179,4.799191044998346,5.0,1.12199017618493,1.12199017618493,True
9,131,39,40,4,43,43,24,27,38403.56801773251,4.853696343581638,4.0,1.3597773744170745,1.3597773744170745,True
9,131,40,41,4,41,41,20,21,67139.71899220355,4.92460679321739,4.0,1.7930715046508965,1.7930715046508965,True
9,131,41,42,4,41,41,15,20,34524.654731983064,4.672086151848149,5.0,1.3875266351833142,1.3875266351833142,True
9,131,42,43,4,22,22,17,22,62125.82586879306,4.0603042648181145,4.0,1.6493157975662984,1.6493157975662984,True
9,131,43,44,4,27,27,9,15,38838.01117030762,5.475545372606818,5.0,1.5159902246047898,1.5159902246047898,True
9,131,44,45,4,30,30,24,28,59557.85971099305,3.319295909912277,4.0,1.5518213470637119,1.5518213470637119,True
9,131,45,46,4,42,42,30,38,57489.084948404605,3.9544210203295127,5.0,1.6718460171680962,1.6718460171680962,True
9,131,46,47,4,47,47,40,45,53197.05462187729,4.921316096737913,4.0,1.5853281243741115,1.5853281243741115,True
9,131,47,48,4,39,39,61,68,150626.77569730306,4.48020763372236,4.0,2.999886487145751,2.999886487145751,True
9,131,48,49,4,36,36,66,74,66328.8822203743,3.2784970084692757,4.0,1.6493166984807313,1.6493166984807313,True
9,131,49,50,4,20,20,66,76,105749.62954340036,3.067721575078273,4.0,2.2190729275449574,2.2190729275449574,True
10,132,0,1,4,32,32,18,18,24223.669752136124,1.8193044822020057,1.0,0.6060156346496147,0.6060156346496147,True
10,132,1,2,4,39,39,15,18,36658.00055366677,3.2051137973061032,3.0,1.1019150644045295,1.1019150644045295,True
10,132,2,3,4,33,33,39,41,234561.23411873716,4.56325715081216,4.0,4.255555127403324,4.255555127403324,True
10,132,3,4,4,33,33,40,43,60641.20588806787,4.2749914018356625,2.0,1.44439820929072,1.44439820929072,True
10,132,4,5,4,33,33,52,56,92470.7014647803,3.8937405293832854,3.0,1.987551347481322,1.987551347481322,True
10,132,5,6,4,41,41,59,61,57620.61186863027,3.541097804910108,3.0,1.4407374057712354,1.4407374057712354,True
10,132,6,7,4,16,16,51,62,102437.30205176189,3.355327144891271,5.0,2.292790785456806,2.292790785456806,True
10,132,7,8,4,9,9,62,82,155586.838454051,2.5732683792620565,3.0,2.8211418044786285,2.8211418044786285,True
10,132,8,9,4,15,15,56,66,95249.73325060638,3.5019890195427554,4.0,2.0975658663641106,2.0975658663641106,True
10,132,9,10,4,11,11,56,81,74194.59615927025,3.5844955276185524,3.0,1.6908458945795772,1.6908458945795772,True
10,132,10,11,4,12,12,40,64,109425.93584814205,3.5214804801834663,3.0,2.210080579012029,2.210080579012029,True
10,132,11,12,4,11,11,32,55,62409.57818112868,3.7788381053841777,3.0,1.5310210094594348,1.5310210094594348,True
10,132,12,13,4,8,8,34,65,106886.32062372693,5.1234777924574395,4.0,2.4004484707734837,2.4004484707734837,True
10,132,13,14,4,6,6,33,67,101897.96608933702,3.67806507397363,5.0,2.310583987009215,2.310583987009215,True
10,132,14,15,4,11,11,69,83,119196.8088562284,4.492070388273957,4.0,2.533127667612934,2.533127667612934,True
10,132,15,16,4,11,11,52,75,187632.6846901504,3.2452759387182595,5.0,3.551775121081842,3.551775121081842,True
10,132,16,17,4,12,12,37,67,69532.7698942649,3.599275876012689,4.0,1.7226559077932904,1.7226559077932904,True
10,132,17,18,4,12,12,39,71,84621.09046838485,3.433037974557495,4.0,1.9338854556488982,1.9338854556488982,True
10,132,18,19,4,6,6,28,64,91026.7507046855,4.714345532572891,6.0,2.33171238523508,2.33171238523508,True
10,132,19,20,4,6,6,27,57,130150.82793930624,2.486782974039549,4.0,2.5357109108295064,2.5357109108295064,True
10,132,20,21,4,10,10,24,48,128924.07279398029,2.500406804340188,5.0,2.618545532352874,2.618545532352874,True
10,132,21,22,4,10,10,21,47,194478.198122537,4.468569598760344,4.0,3.651506373295723,3.651506373295723,True
10,132,22,23,4,7,7,26,42,139447.46271519433,3.6026416630005165,4.0,2.763322385349481,2.763322385349481,True
