subset_rank,system,policy,mean_H_subset
1796,2067,R1_cand_2067,1.2191674854950585
1797,6021,R1_cand_6021,1.2193545958247887
1798,3574,R1_cand_3574,1.219569560211914
1799,1865,R1_cand_1865,1.2196730951429893
1800,6554,R1_cand_6554,1.2198368416524756
1801,5048,R1_cand_5048,1.219866204484598
1802,6410,R1_cand_6410,1.220121466095287
1803,6110,R1_cand_6110,1.22019095929898
1804,2851,R1_cand_2851,1.2203927000565522
1805,2130,R1_cand_2130,1.2205014870053676
1806,5632,R1_cand_5632,1.2206329934961484
1807,6444,R1_cand_6444,1.220703723006208
1808,6443,R1_cand_6443,1.220703723006208
1809,6378,R1_cand_6378,1.2209732370254511
1810,4059,R1_cand_4059,1.2212623165956966
1811,2853,R1_cand_2853,1.2214606393879057
1812,6331,R1_cand_6331,1.221565892546403
1813,3622,R1_cand_3622,1.2216330584637707
1814,4161,R1_cand_4161,1.2216661239863051
1815,5733,R1_cand_5733,1.2218357636360078
1816,6357,R1_cand_6357,1.221848707374694
1817,5030,R1_cand_5030,1.2218641253389384
1818,5095,R1_cand_5095,1.2218943033308423
1819,4230,R1_cand_4230,1.2220468754039724
1820,1300,R1_cand_1300,1.2225870798026666
1821,2060,R1_cand_2060,1.2229829455015833
1822,6259,R1_cand_6259,1.2230929977538616
1823,6463,R1_cand_6463,1.22322271608892
1824,5732,R1_cand_5732,1.2233000802840817
1825,5705,R1_cand_5705,1.2233332053209578
1826,4229,R1_cand_4229,1.2233833507531373
1827,6019,R1_cand_6019,1.2234035958250036
1828,2044,R1_cand_2044,1.2234529899517135
1829,5762,R1_cand_5762,1.2237284451530541
1830,2852,R1_cand_2852,1.2238837607037691
1831,1956,R1_cand_1956,1.2243210733885117
1832,4369,R1_cand_4369,1.2244302096752921
1833,1615,R1_cand_1615,1.2246474355851233
1834,4113,R1_cand_4113,1.2248447390974035
1835,4366,R1_cand_4366,1.2249543143958865
1836,2116,R1_cand_2116,1.225260327863766
1837,6171,R1_cand_6171,1.225284147964837
1838,4136,R1_cand_4136,1.225466503255758
1839,1407,R1_cand_1407,1.2254918872554799
1840,6492,R1_cand_6492,1.225594189937778
1841,6341,R1_cand_6341,1.2258670734594448
1842,6342,R1_cand_6342,1.2258670734594448
1843,2033,R1_cand_2033,1.2263115546653154
1844,6431,R1_cand_6431,1.2266099798708794
1845,6451,R1_cand_6451,1.226807171616586
1846,2126,R1_cand_2126,1.227382077763184
1847,5730,R1_cand_5730,1.227472758108543
1848,6263,R1_cand_6263,1.2275771978166818
1849,6275,R1_cand_6275,1.2276190026848028
1850,6189,R1_cand_6189,1.2278566307700776
1851,3520,R1_cand_3520,1.2278589652516
1852,3597,R1_cand_3597,1.2278944791596411
1853,2125,R1_cand_2125,1.227904250454041
1854,6256,R1_cand_6256,1.2279617067766595
1855,6507,R1_cand_6507,1.22809713629611
1856,2087,R1_cand_2087,1.22831632261033
1857,2036,R1_cand_2036,1.2286283960155506
1858,2910,R1_cand_2910,1.2287861451768127
1859,2909,R1_cand_2909,1.2287861451768127
1860,1964,R1_cand_1964,1.2287925584075132
1861,5814,R1_cand_5814,1.2288191960385753
1862,6180,R1_cand_6180,1.228993438792016
1863,6179,R1_cand_6179,1.228993438792016
1864,6111,R1_cand_6111,1.229131593534507
1865,2179,R1_cand_2179,1.2293479557251332
1866,4089,R1_cand_4089,1.2295494069372577
1867,3571,R1_cand_3571,1.2298590345144524
1868,5541,R1_cand_5541,1.2298656549192182
1869,6300,R1_cand_6300,1.2301717931667233
1870,4310,R1_cand_4310,1.2306735457720084
1871,3529,R1_cand_3529,1.2308379838823933
1872,4277,R1_cand_4277,1.2310244172545017
1873,4190,R1_cand_4190,1.2310902960065802
1874,5718,R1_cand_5718,1.2311704292967516
1875,2146,R1_cand_2146,1.2313932120120974
1876,4140,R1_cand_4140,1.2314949115073746
1877,4311,R1_cand_4311,1.231577543611679
1878,4088,R1_cand_4088,1.231742463710487
1879,2908,R1_cand_2908,1.23241820603194
1880,5764,R1_cand_5764,1.2324872910352962
1881,4271,R1_cand_4271,1.2325037003102683
1882,5096,R1_cand_5096,1.2326214582440669
1883,4367,R1_cand_4367,1.2326927401159524
1884,6496,R1_cand_6496,1.2328307302003618
1885,6301,R1_cand_6301,1.2332647202476128
1886,1965,R1_cand_1965,1.2333562537888845
1887,6556,R1_cand_6556,1.2337582839248389
1888,6498,R1_cand_6498,1.2337971852939067
1889,6276,R1_cand_6276,1.2339189911904844
1890,4107,R1_cand_4107,1.2339634593940128
1891,6020,R1_cand_6020,1.2340517129650799
1892,1955,R1_cand_1955,1.2343441164943565
1893,5813,R1_cand_5813,1.2345583218802632
1894,6552,R1_cand_6552,1.234607472165251
1895,705,R1_cand_705,1.234642312254942
1896,1433,R1_cand_1433,1.234765470426972
1897,2118,R1_cand_2118,1.2348809945476358
1898,3496,R1_cand_3496,1.235205233459162
1899,4137,R1_cand_4137,1.2353632633272205
1900,6555,R1_cand_6555,1.2353919637338935
1901,6497,R1_cand_6497,1.2354299627206544
1902,6163,R1_cand_6163,1.2356051178481895
1903,6304,R1_cand_6304,1.2359758069973394
1904,4218,R1_cand_4218,1.2360271208605056
1905,1963,R1_cand_1963,1.2360467371480697
1906,6135,R1_cand_6135,1.2363887231546578
1907,2154,R1_cand_2154,1.2369726989979832
1908,2153,R1_cand_2153,1.2369726989979832
1909,5097,R1_cand_5097,1.2373223957972106
1910,6356,R1_cand_6356,1.2374249311792327
1911,2086,R1_cand_2086,1.23748564486784
1912,6506,R1_cand_6506,1.2376169863045674
1913,6379,R1_cand_6379,1.2377451438635654
1914,6333,R1_cand_6333,1.2377988119581793
1915,6332,R1_cand_6332,1.2377988119581793
1916,4191,R1_cand_4191,1.2378344901336291
1917,1406,R1_cand_1406,1.238004366658175
1918,4368,R1_cand_4368,1.2381937455805878
1919,5525,R1_cand_5525,1.2383252851204447
1920,2147,R1_cand_2147,1.238448768604941
1921,5534,R1_cand_5534,1.238746250562791
1922,5535,R1_cand_5535,1.238746250562791
1923,3489,R1_cand_3489,1.2387721695813154
1924,6532,R1_cand_6532,1.2390314006395564
1925,2056,R1_cand_2056,1.2391339138011892
1926,5062,R1_cand_5062,1.2392864028893025
1927,4143,R1_cand_4143,1.2392935383204848
1928,4255,R1_cand_4255,1.2394041145778136
1929,4087,R1_cand_4087,1.2398875018991629
1930,4216,R1_cand_4216,1.2399288120283196
1931,5684,R1_cand_5684,1.2406938579260054
1932,2124,R1_cand_2124,1.2407220938273527
1933,2123,R1_cand_2123,1.2407220938273527
1934,5582,R1_cand_5582,1.2407228707397162
1935,6469,R1_cand_6469,1.2407448629733895
1936,6204,R1_cand_6204,1.2408240691003938
1937,2170,R1_cand_2170,1.2408666733013791
1938,5540,R1_cand_5540,1.2410582036689244
1939,4152,R1_cand_4152,1.2411152708520468
1940,2867,R1_cand_2867,1.2413743561028578
1941,5788,R1_cand_5788,1.2416408200764257
1942,4345,R1_cand_4345,1.2417384455146472
1943,3573,R1_cand_3573,1.2419331659792938
1944,6557,R1_cand_6557,1.2420996921749738
1945,1434,R1_cand_1434,1.242238660196449
1946,6558,R1_cand_6558,1.2423434319417275
1947,6352,R1_cand_6352,1.2426531290442218
1948,723,R1_cand_723,1.2428281101389307
1949,2181,R1_cand_2181,1.2428400335266887
1950,5002,R1_cand_5002,1.2434681214864882
1951,1676,R1_cand_1676,1.2439395304090644
1952,1351,R1_cand_1351,1.2444720076443043
1953,6003,R1_cand_6003,1.244709287702893
1954,6247,R1_cand_6247,1.2447092967141336
1955,5083,R1_cand_5083,1.244779093561209
1956,2180,R1_cand_2180,1.2452058992774657
1957,5047,R1_cand_5047,1.2452478058953391
1958,675,R1_cand_675,1.2453871235565188
1959,674,R1_cand_674,1.2453871235565188
1960,3610,R1_cand_3610,1.2461348824757155
1961,2157,R1_cand_2157,1.246801195638544
1962,4221,R1_cand_4221,1.2468232905782894
1963,3378,R1_cand_3378,1.2471070402387727
1964,5055,R1_cand_5055,1.2472108995910403
1965,4374,R1_cand_4374,1.247260032842103
1966,4373,R1_cand_4373,1.247260032842103
1967,1380,R1_cand_1380,1.2472894838873136
1968,5056,R1_cand_5056,1.248712902490771
1969,2842,R1_cand_2842,1.248883659061157
1970,2057,R1_cand_2057,1.248994512325351
1971,3377,R1_cand_3377,1.2491700052400172
1972,2177,R1_cand_2177,1.2493002660781878
1973,5685,R1_cand_5685,1.2493518886928912
1974,3522,R1_cand_3522,1.2493580154208477
1975,3975,R1_cand_3975,1.2496142150467748
1976,6296,R1_cand_6296,1.2496586596289916
1977,6249,R1_cand_6249,1.2498010464707523
1978,2843,R1_cand_2843,1.249802257949849
1979,2032,R1_cand_2032,1.2501625787322732
1980,721,R1_cand_721,1.2502177556793328
1981,1616,R1_cand_1616,1.2505985146867153
1982,1617,R1_cand_1617,1.2506450395695086
1983,4186,R1_cand_4186,1.2507119843035854
1984,5815,R1_cand_5815,1.2510777490618916
1985,5782,R1_cand_5782,1.251240078919051
1986,4187,R1_cand_4187,1.2515661352093572
1987,2178,R1_cand_2178,1.2520511789225253
1988,2083,R1_cand_2083,1.2521075945401268
1989,1954,R1_cand_1954,1.2522041342103438
1990,2844,R1_cand_2844,1.2522757603027121
1991,4272,R1_cand_4272,1.2523774885603727
1992,4301,R1_cand_4301,1.2530531932688143
1993,2122,R1_cand_2122,1.2530757071367757
1994,5678,R1_cand_5678,1.2531002663682866
1995,6297,R1_cand_6297,1.2533922871261902
1996,6462,R1_cand_6462,1.2535417414435646
1997,6551,R1_cand_6551,1.2536882752519567
1998,2901,R1_cand_2901,1.2538783631064478
1999,5809,R1_cand_5809,1.2540951204269155
2000,4245,R1_cand_4245,1.254101583221073
2001,6419,R1_cand_6419,1.254391688544279
2002,6162,R1_cand_6162,1.2548952174709782
2003,4220,R1_cand_4220,1.2551454953676764
2004,5053,R1_cand_5053,1.2553576402793307
2005,6461,R1_cand_6461,1.2554425707263586
2006,6241,R1_cand_6241,1.2555604425729099
2007,6194,R1_cand_6194,1.2562864701576948
2008,1608,R1_cand_1608,1.2563119066127346
2009,6539,R1_cand_6539,1.256358909334794
2010,4214,R1_cand_4214,1.2565259370377813
2011,6435,R1_cand_6435,1.2566240434212987
2012,5086,R1_cand_5086,1.2567416554532351
2013,5783,R1_cand_5783,1.2573894531618803
2014,5003,R1_cand_5003,1.2578906228709408
2015,6243,R1_cand_6243,1.2589639342801007
2016,5563,R1_cand_5563,1.259041307851736
2017,3594,R1_cand_3594,1.2591583872754348
2018,2137,R1_cand_2137,1.2596128837118035
2019,5548,R1_cand_5548,1.2596201308417077
2020,6298,R1_cand_6298,1.2596607849553794
2021,1379,R1_cand_1379,1.2597963379275137
2022,5772,R1_cand_5772,1.2598524797200392
2023,4167,R1_cand_4167,1.2599551153304187
2024,6420,R1_cand_6420,1.2601703707238876
2025,5088,R1_cand_5088,1.260196623998379
2026,4302,R1_cand_4302,1.2603314675615322
2027,6025,R1_cand_6025,1.2603429950016762
2028,3982,R1_cand_3982,1.2609053447268443
2029,5755,R1_cand_5755,1.261002810660785
2030,6526,R1_cand_6526,1.2613039980545588
2031,5648,R1_cand_5648,1.261353722485686
2032,2059,R1_cand_2059,1.2613546766589265
2033,4084,R1_cand_4084,1.2613707996653283
2034,6464,R1_cand_6464,1.2615506994202335
2035,3596,R1_cand_3596,1.2616649190390994
2036,6411,R1_cand_6411,1.2617555756278094
2037,5565,R1_cand_5565,1.2618286838986814
2038,6026,R1_cand_6026,1.2618543216143405
2039,6491,R1_cand_6491,1.2621642416045742
2040,4250,R1_cand_4250,1.2622098566585764
2041,2172,R1_cand_2172,1.2624747958314901
2042,6002,R1_cand_6002,1.2626732476234648
2043,2868,R1_cand_2868,1.2629398487040464
2044,6295,R1_cand_6295,1.263062838982502
2045,4058,R1_cand_4058,1.2635764492445074
2046,679,R1_cand_679,1.2636063058639198
2047,6273,R1_cand_6273,1.2636719388176567
2048,3997,R1_cand_3997,1.2640038474437776
2049,4356,R1_cand_4356,1.2641108582679639
2050,3487,R1_cand_3487,1.2641163886652749
2051,6325,R1_cand_6325,1.2641201658679957
2052,6292,R1_cand_6292,1.2641897672347173
2053,6324,R1_cand_6324,1.2642734000976388
2054,6326,R1_cand_6326,1.2644740314745087
2055,3621,R1_cand_3621,1.264613242083978
2056,3498,R1_cand_3498,1.2646383037003726
2057,2112,R1_cand_2112,1.2646777774575604
2058,4273,R1_cand_4273,1.265063776469327
2059,1190,R1_cand_1190,1.2652110736022917
2060,5539,R1_cand_5539,1.2653518921142954
2061,2891,R1_cand_2891,1.2658012062508712
2062,6293,R1_cand_6293,1.2658499688225566
2063,4340,R1_cand_4340,1.2659108109725679
2064,2861,R1_cand_2861,1.2659459571303835
2065,2862,R1_cand_2862,1.2659459571303835
2066,5830,R1_cand_5830,1.266513071151559
2067,4222,R1_cand_4222,1.2667973694888093
2068,6327,R1_cand_6327,1.267156592715835
2069,2115,R1_cand_2115,1.2674778857241824
2070,6349,R1_cand_6349,1.2676575537277537
2071,5763,R1_cand_5763,1.2681198655780441
2072,4268,R1_cand_4268,1.2685207949288888
2073,5758,R1_cand_5758,1.2687249113201489
2074,5812,R1_cand_5812,1.268764501849153
2075,1606,R1_cand_1606,1.2688567515532156
2076,4313,R1_cand_4313,1.2688682418952824
2077,2164,R1_cand_2164,1.2692173623462137
2078,2128,R1_cand_2128,1.269602815765218
2079,3595,R1_cand_3595,1.2698704414591855
2080,3973,R1_cand_3973,1.2699772360343728
2081,5647,R1_cand_5647,1.2699811207446556
2082,3999,R1_cand_3999,1.2702715974065004
2083,1121,R1_cand_1121,1.2703700104098086
2084,4305,R1_cand_4305,1.270562746098581
2085,6521,R1_cand_6521,1.2713685145613596
2086,6203,R1_cand_6203,1.2718407358006756
2087,4051,R1_cand_4051,1.271892070769797
2088,6338,R1_cand_6338,1.2723311119292646
2089,6160,R1_cand_6160,1.2724398477772825
2090,4160,R1_cand_4160,1.2726947469980443
2091,3593,R1_cand_3593,1.2727012797023312
2092,4309,R1_cand_4309,1.2727162879766472
2093,6523,R1_cand_6523,1.2727375204163782
2094,1122,R1_cand_1122,1.272880394271579
2095,4224,R1_cand_4224,1.273139358424026
2096,5704,R1_cand_5704,1.2731577975655126
2097,2139,R1_cand_2139,1.2731640053119453
2098,4303,R1_cand_4303,1.2734161016949215
2099,4314,R1_cand_4314,1.2735722267463436
2100,4333,R1_cand_4333,1.2736927227669335
2101,5756,R1_cand_5756,1.274110632122925
2102,5808,R1_cand_5808,1.2742233155523235
2103,6544,R1_cand_6544,1.2742934885500543
2104,2119,R1_cand_2119,1.2743542768983447
2105,4159,R1_cand_4159,1.2746356155151595
2106,2081,R1_cand_2081,1.2748623184202703
2107,6457,R1_cand_6457,1.2749728433778578
2108,5649,R1_cand_5649,1.275186838716213
2109,5784,R1_cand_5784,1.2759181642707658
2110,4304,R1_cand_4304,1.2759512428586106
2111,1607,R1_cand_1607,1.2760797579386356
2112,6330,R1_cand_6330,1.2761462215723864
2113,5759,R1_cand_5759,1.2762599616677721
2114,5674,R1_cand_5674,1.2762813510125293
2115,6351,R1_cand_6351,1.2763568484024106
2116,4228,R1_cand_4228,1.2769072357148712
2117,3998,R1_cand_3998,1.2770162915306802
2118,2127,R1_cand_2127,1.2772956860846845
2119,4135,R1_cand_4135,1.2775287201531274
2120,1918,R1_cand_1918,1.2776580936473583
2121,2138,R1_cand_2138,1.2777624089455255
2122,4332,R1_cand_4332,1.2782109577674832
2123,2053,R1_cand_2053,1.278248894084443
2124,2892,R1_cand_2892,1.2785819557463305
2125,6211,R1_cand_6211,1.2788777194598637
2126,6381,R1_cand_6381,1.2790909018437182
2127,2114,R1_cand_2114,1.2790941161563378
2128,3497,R1_cand_3497,1.2793391416701247
2129,5526,R1_cand_5526,1.279799378339872
2130,6432,R1_cand_6432,1.280006613162342
2131,6329,R1_cand_6329,1.2800390420800112
2132,5624,R1_cand_5624,1.2804538326223736
2133,1120,R1_cand_1120,1.2804604721666006
2134,6267,R1_cand_6267,1.2806523609525766
2135,6202,R1_cand_6202,1.2807168761514736
2136,6348,R1_cand_6348,1.2808977425307808
2137,6161,R1_cand_6161,1.2809020292978601
2138,4079,R1_cand_4079,1.2810220931497192
2139,6485,R1_cand_6485,1.2810418295327535
2140,4243,R1_cand_4243,1.2812894997729996
2141,2080,R1_cand_2080,1.2814920233729805
2142,3569,R1_cand_3569,1.2815466234194297
2143,4105,R1_cand_4105,1.2818007621855285
2144,6027,R1_cand_6027,1.2818741016962243
2145,3862,R1_cand_3862,1.2823461041901059
2146,2165,R1_cand_2165,1.2824588569050985
2147,6373,R1_cand_6373,1.2825615484474198
2148,6049,R1_cand_6049,1.2826329657005417
2149,5760,R1_cand_5760,1.2828529284891048
2150,3570,R1_cand_3570,1.2831077425127448
2151,2169,R1_cand_2169,1.2831261232364768
2152,1946,R1_cand_1946,1.2837019072867843
2153,2148,R1_cand_2148,1.2847036900943485
2154,3567,R1_cand_3567,1.2852950915064831
2155,4106,R1_cand_4106,1.2860148241577307
2156,3511,R1_cand_3511,1.2861886036532437
2157,6001,R1_cand_6001,1.2862764270338634
2158,5806,R1_cand_5806,1.2867935850547014
2159,6484,R1_cand_6484,1.2868762646809624
2160,6407,R1_cand_6407,1.286973554659256
2161,3568,R1_cand_3568,1.2871087971861488
2162,4358,R1_cand_4358,1.2873011469276219
2163,5811,R1_cand_5811,1.287308416154267
2164,3513,R1_cand_3513,1.2879668072258599
2165,2054,R1_cand_2054,1.2881064990186537
2166,6337,R1_cand_6337,1.2883592614649118
2167,4298,R1_cand_4298,1.2888641864471966
2168,2055,R1_cand_2055,1.2889864792566537
2169,2167,R1_cand_2167,1.2896471385405803
2170,6433,R1_cand_6433,1.2896776331994033
2171,6380,R1_cand_6380,1.2901443982629601
2172,5725,R1_cand_5725,1.2904386652007098
2173,3488,R1_cand_3488,1.2907130843992003
2174,6538,R1_cand_6538,1.2912098521226274
2175,3974,R1_cand_3974,1.2914344622794964
2176,5625,R1_cand_5625,1.2917465950513147
2177,2026,R1_cand_2026,1.2919114742443236
2178,6268,R1_cand_6268,1.2920564026773276
2179,3512,R1_cand_3512,1.2923941953681433
2180,1947,R1_cand_1947,1.2925264165601527
2181,2027,R1_cand_2027,1.2928523850215163
2182,5767,R1_cand_5767,1.2934461386761567
2183,6269,R1_cand_6269,1.2934918228974932
2184,6545,R1_cand_6545,1.2935849252280618
2185,5676,R1_cand_5676,1.2937131842933143
2186,6240,R1_cand_6240,1.29410074274693
2187,4299,R1_cand_4299,1.2941471486360272
2188,3592,R1_cand_3592,1.2943993508619065
2189,6270,R1_cand_6270,1.2944447318204944
2190,6550,R1_cand_6550,1.2947702609753784
2191,6549,R1_cand_6549,1.295327303130395
2192,6238,R1_cand_6238,1.2955657386548112
2193,1130,R1_cand_1130,1.2956381029063975
2194,5708,R1_cand_5708,1.2957889395227844
2195,6404,R1_cand_6404,1.2959596111650016
2196,5040,R1_cand_5040,1.296514405371488
2197,5039,R1_cand_5039,1.296514405371488
2198,5515,R1_cand_5515,1.2972440052692331
2199,4308,R1_cand_4308,1.2977202406297637
2200,5780,R1_cand_5780,1.2977506240776095
2201,6375,R1_cand_6375,1.297838262678615
2202,5524,R1_cand_5524,1.298000966825603
2203,2145,R1_cand_2145,1.2984860454443803
2204,2111,R1_cand_2111,1.2985262376004767
2205,6408,R1_cand_6408,1.2988164627781384
2206,2182,R1_cand_2182,1.2989597513629534
2207,5727,R1_cand_5727,1.2995632810434907
2208,2028,R1_cand_2028,1.299882711058879
2209,2183,R1_cand_2183,1.3015511706712157
2210,2184,R1_cand_2184,1.3015511706712157
2211,4270,R1_cand_4270,1.3018223325759073
2212,4246,R1_cand_4246,1.3018790730034784
2213,6434,R1_cand_6434,1.3021008690550528
2214,6164,R1_cand_6164,1.3025789222076825
2215,1945,R1_cand_1945,1.3029261968606214
2216,6428,R1_cand_6428,1.3032162458521732
2217,4244,R1_cand_4244,1.3035659737579004
2218,1098,R1_cand_1098,1.3036331595690853
2219,6515,R1_cand_6515,1.3036685618848538
2220,6487,R1_cand_6487,1.303849822549723
2221,6540,R1_cand_6540,1.30392243159736
2222,6402,R1_cand_6402,1.3039705146205622
2223,6489,R1_cand_6489,1.3040172678069084
2224,6051,R1_cand_6051,1.3040624667784733
2225,6516,R1_cand_6516,1.3041882204788566
2226,5517,R1_cand_5517,1.3049968971231092
2227,5700,R1_cand_5700,1.305092636537204
2228,6239,R1_cand_6239,1.3056660561741986
2229,6374,R1_cand_6374,1.3057226604346854
2230,6245,R1_cand_6245,1.3057758182502983
2231,6165,R1_cand_6165,1.306244536734934
2232,3157,R1_cand_3157,1.3064813529376307
2233,961,R1_cand_961,1.3065334042614325
2234,5054,R1_cand_5054,1.3072680518564823
2235,4307,R1_cand_4307,1.3072858671300147
2236,4052,R1_cand_4052,1.3077221251638442
2237,6246,R1_cand_6246,1.307773079302456
2238,4242,R1_cand_4242,1.3081595190203377
2239,6509,R1_cand_6509,1.308546035000027
2240,1810,R1_cand_1810,1.3088133180840433
2241,1131,R1_cand_1131,1.3088357369460661
2242,4240,R1_cand_4240,1.308847698127669
2243,6346,R1_cand_6346,1.3094430325189905
2244,6347,R1_cand_6347,1.3101010429554505
2245,4328,R1_cand_4328,1.3102572514501722
2246,3620,R1_cand_3620,1.3116744161808165
2247,6416,R1_cand_6416,1.3117788110048552
2248,4241,R1_cand_4241,1.3118519265565203
2249,1891,R1_cand_1891,1.3129110305504539
2250,5079,R1_cand_5079,1.3132233482030662
2251,1324,R1_cand_1324,1.3134603245657386
2252,6406,R1_cand_6406,1.3134617870953105
2253,3802,R1_cand_3802,1.31483645224041
2254,2120,R1_cand_2120,1.3151889158107726
2255,3149,R1_cand_3149,1.3152043047595354
2256,3150,R1_cand_3150,1.3152043047595354
2257,6522,R1_cand_6522,1.3154744236693527
2258,5785,R1_cand_5785,1.3159463879456448
2259,6265,R1_cand_6265,1.3163894558421854
2260,3158,R1_cand_3158,1.3164052344046697
2261,3159,R1_cand_3159,1.3164052344046697
2262,1582,R1_cand_1582,1.3167467078949064
2263,5754,R1_cand_5754,1.317201418372365
2264,3376,R1_cand_3376,1.3173619109205676
2265,4354,R1_cand_4354,1.3174829309929779
2266,2121,R1_cand_2121,1.3179109125708586
2267,5752,R1_cand_5752,1.3179282113882738
2268,1583,R1_cand_1583,1.3181426254970854
2269,6322,R1_cand_6322,1.3187033969505557
2270,6417,R1_cand_6417,1.31871425030285
2271,3619,R1_cand_3619,1.318976354070638
2272,3565,R1_cand_3565,1.3195402571399364
2273,6430,R1_cand_6430,1.3199861235041672
2274,1129,R1_cand_1129,1.320336198810053
2275,5029,R1_cand_5029,1.3206604284074641
2276,6527,R1_cand_6527,1.320663180734957
2277,6528,R1_cand_6528,1.320663180734957
2278,4327,R1_cand_4327,1.321504007972214
2279,6456,R1_cand_6456,1.3215314083243135
2280,1573,R1_cand_1573,1.3217382054391433
2281,6494,R1_cand_6494,1.3221027161079268
2282,4296,R1_cand_4296,1.3223657557734116
2283,6323,R1_cand_6323,1.322529836296797
2284,6518,R1_cand_6518,1.3226086478842882
2285,4323,R1_cand_4323,1.3226989304968149
2286,2140,R1_cand_2140,1.3231540845907017
2287,4215,R1_cand_4215,1.3234407681531848
2288,4329,R1_cand_4329,1.323569915987516
2289,1405,R1_cand_1405,1.3237058509160509
2290,4330,R1_cand_4330,1.3238038188497878
2291,6195,R1_cand_6195,1.3238843051462692
2292,1599,R1_cand_1599,1.3242140288882873
2293,6493,R1_cand_6493,1.3242798623184782
2294,3566,R1_cand_3566,1.324525332796548
2295,6328,R1_cand_6328,1.3246613124754552
2296,1112,R1_cand_1112,1.3251331210981188
2297,6266,R1_cand_6266,1.3255724764727201
2298,6482,R1_cand_6482,1.3257122576898954
2299,6542,R1_cand_6542,1.325836775426973
2300,2113,R1_cand_2113,1.3260868794234466
2301,1097,R1_cand_1097,1.3262957671498257
2302,5516,R1_cand_5516,1.327217230873118
2303,3778,R1_cand_3778,1.327685722739122
2304,4355,R1_cand_4355,1.3283508847024486
2305,1598,R1_cand_1598,1.3285176002457795
2306,5757,R1_cand_5757,1.3288284441356415
2307,6537,R1_cand_6537,1.3300258036371115
2308,6405,R1_cand_6405,1.3301780241789944
2309,6186,R1_cand_6186,1.3305954328213339
2310,5077,R1_cand_5077,1.3310292712343614
2311,971,R1_cand_971,1.3321607195388474
2312,962,R1_cand_962,1.3337660032798642
2313,1864,R1_cand_1864,1.3340133910656666
2314,972,R1_cand_972,1.3341850027549993
2315,5779,R1_cand_5779,1.3348684166758864
2316,6403,R1_cand_6403,1.3349765481030582
2317,2141,R1_cand_2141,1.3353056833618555
2318,2109,R1_cand_2109,1.3355754315278425
2319,2117,R1_cand_2117,1.3366532399131783
2320,2155,R1_cand_2155,1.3366877345802748
2321,5078,R1_cand_5078,1.3368212321154354
2322,4141,R1_cand_4141,1.3371056283230316
2323,6519,R1_cand_6519,1.3376139039632227
2324,4360,R1_cand_4360,1.3382505290645361
2325,6547,R1_cand_6547,1.3383744452086561
2326,3318,R1_cand_3318,1.3400374298407414
2327,3317,R1_cand_3317,1.3400374298407414
2328,6486,R1_cand_6486,1.3403780981669282
2329,6294,R1_cand_6294,1.3405963775008038
2330,2168,R1_cand_2168,1.3420307807010212
2331,5781,R1_cand_5781,1.3424612418149369
2332,1574,R1_cand_1574,1.3425299733998517
2333,2108,R1_cand_2108,1.344065042224622
2334,3307,R1_cand_3307,1.3442215152552794
2335,4325,R1_cand_4325,1.3445691868730387
2336,6488,R1_cand_6488,1.3449913856382176
2337,2142,R1_cand_2142,1.3454315502254852
2338,6429,R1_cand_6429,1.3458021314417616
2339,6400,R1_cand_6400,1.3464267021334877
2340,5038,R1_cand_5038,1.3466458289897547
2341,5031,R1_cand_5031,1.3470498115874068
2342,634,R1_cand_634,1.3470636583029434
2343,4324,R1_cand_4324,1.3470797041422315
2344,2144,R1_cand_2144,1.3473309894967114
2345,1378,R1_cand_1378,1.347443944101929
2346,2136,R1_cand_2136,1.347541862585039
2347,2134,R1_cand_2134,1.3476605162612696
2348,6454,R1_cand_6454,1.3476650985974576
2349,5807,R1_cand_5807,1.3477383639681508
2350,1591,R1_cand_1591,1.347753941948215
2351,704,R1_cand_704,1.3480379447122863
2352,1096,R1_cand_1096,1.3492015396610246
2353,2163,R1_cand_2163,1.3493481092372337
2354,2135,R1_cand_2135,1.3493689236105297
2355,6401,R1_cand_6401,1.349910723723388
2356,612,R1_cand_612,1.3499966588205903
2357,4352,R1_cand_4352,1.3504133682404498
2358,970,R1_cand_970,1.3508060305045904
2359,2110,R1_cand_2110,1.3511182722292392
2360,1432,R1_cand_1432,1.3524324637619167
2361,4300,R1_cand_4300,1.3537642366193494
2362,2162,R1_cand_2162,1.3539985811942805
2363,1765,R1_cand_1765,1.3542065473725515
2364,3795,R1_cand_3795,1.3543741636669622
2365,5675,R1_cand_5675,1.3552334255889502
2366,1593,R1_cand_1593,1.358188249764503
2367,1592,R1_cand_1592,1.358188249764503
2368,963,R1_cand_963,1.358207740109469
2369,1766,R1_cand_1766,1.3582924066655542
2370,2662,R1_cand_2662,1.3584395139488374
2371,2185,R1_cand_2185,1.3587114432654062
2372,5753,R1_cand_5753,1.3598410072139555
2373,6460,R1_cand_6460,1.3602804483006539
2374,1281,R1_cand_1281,1.360443198922549
2375,3794,R1_cand_3794,1.3606114895120365
2376,1584,R1_cand_1584,1.3608507889296193
2377,3804,R1_cand_3804,1.3610818788062797
2378,3803,R1_cand_3803,1.3610818788062797
2379,1087,R1_cand_1087,1.3615486340412242
2380,6455,R1_cand_6455,1.3615776731939007
2381,1741,R1_cand_1741,1.3616773543340792
2382,4351,R1_cand_4351,1.3626222177691967
2383,1088,R1_cand_1088,1.3627914275777133
